,0
12207,7.0
12208,3.0
12209,6.0
12210,3.0
12211,239.0
12212,3.0
12213,3.0
12214,28.0
12215,4.0
12216,228.0
12217,86.0
12218,1737.0
12219,1635.0
12220,73.0
12221,3.0
12222,2.0
12223,131.0
12224,446.0
12225,203.0
12226,37.0
12227,329.0
12228,301.0
12229,217.0
12230,85.0
12231,228.0
12232,9.0
12233,40.0
12234,1.0
12235,14.0
12236,33.0
12237,316.0
12238,3.0
12239,223.0
12240,15.0
12241,507.0
12242,1.0
12243,358.0
12244,778.0
12245,1.0
12246,5.0
12247,1.0
12248,3.0
12249,4.0
12250,26.0
12251,86.0
12252,3.0
12253,5.0
12254,6.0
12255,191.0
12256,79.0
12257,110.0
12258,778.0
12259,15.0
12260,112.0
12261,525.0
12262,331.0
12263,171.0
12264,71.0
12265,68.0
12266,158.0
12267,108.0
12268,64.0
12269,153.0
12270,20.0
12271,218.0
12272,256.0
12273,30.0
12274,225.0
12275,86.0
12276,1066.0
12277,164.0
12278,231.0
12279,71.0
12280,158.0
12281,1296.0
12282,680.0
12283,129.0
12284,97.0
12285,245.0
12286,406.0
12287,191.0
12288,206.0
12289,180.0
12290,204.0
12291,174.0
12292,437.0
12293,1120.0
12294,102.0
12295,20.0
12296,356.0
12297,97.0
12298,437.0
12299,20.0
12300,16.0
12301,2.0
12302,114.0
12303,9.0
12304,62.0
12305,13.0
12306,3.0
12307,16.0
12308,64.0
12309,29.0
12310,22.0
12311,25.0
12312,35.0
12313,15.0
12314,15.0
12315,73.0
12316,149.0
12317,15.0
12318,3.0
12319,35.0
12320,137.0
12321,2048.0
12322,303.0
12323,40.0
12324,1403.0
12325,270.0
12326,284.0
12327,2607.0
12328,107.0
12329,110.0
12330,13.0
12331,14.0
12332,326.0
12333,5.0
12334,22.0
12335,212.0
12336,37.0
12337,3.0
12338,95.0
12339,37.0
12340,206.0
12341,2.0
12342,36.0
12343,15.0
12344,14.0
12345,26.0
12346,2.0
12347,1508.0
12348,189.0
12349,40.0
12350,1.0
12351,108.0
12352,13.0
12353,9.0
12354,23.0
12355,574.0
12356,62.0
12357,289.0
12358,21.0
12359,5.0
12360,564.0
12361,613.0
12362,1191.0
12363,22.0
12364,381.0
12365,147.0
12366,879.0
12367,54.0
12368,350.0
12369,177.0
12370,460.0
12371,196.0
12372,302.0
12373,801.0
12374,95.0
12375,1038.0
12376,458.0
12377,839.0
12378,1038.0
12379,879.0
12380,147.0
12381,49.0
12382,192.0
12383,6.0
12384,207.0
12385,229.0
12386,65.0
12387,477.0
12388,11.0
12389,8.0
12390,22.0
12391,10.0
12392,24.0
12393,7.0
12394,56.0
12395,14.0
12396,1176.0
12397,477.0
12398,11.0
12399,7.0
12400,2.0
12401,1299.0
12402,72.0
12403,6.0
12404,127.0
12405,194.0
12406,27.0
12407,153.0
12408,285.0
12409,82.0
12410,126.0
12411,103.0
12412,347.0
12413,230.0
12414,302.0
12415,544.0
12416,382.0
12417,544.0
12418,27.0
12419,153.0
12420,254.0
12421,1994.0
12422,81.0
12423,26.0
12424,180.0
12425,157.0
12426,198.0
12427,18.0
12428,107.0
12429,119.0
12430,54.0
12431,129.0
12432,256.0
12433,43.0
12434,107.0
12435,88.0
12436,256.0
12437,81.0
12438,256.0
12439,180.0
12440,699.0
12441,645.0
12442,123.0
12443,214.0
12444,817.0
12445,770.0
12446,554.0
12447,533.0
12448,472.0
12449,139.0
12450,73.0
12451,242.0
12452,463.0
12453,791.0
12454,493.0
12455,691.0
12456,770.0
12457,242.0
12458,554.0
12459,463.0
12460,53.0
12461,124.0
12462,53.0
12463,5.0
12464,20.0
12465,103.0
12466,17.0
12467,129.0
12468,103.0
12469,63.0
12470,72.0
12471,2059.0
12472,100.0
12473,101.0
12474,474.0
12475,31.0
12476,68.0
12477,766.0
12478,24.0
12479,474.0
12480,4.0
12481,89.0
12482,7.0
12483,81.0
12484,6.0
12485,10.0
12486,4.0
12487,97.0
12488,7.0
12489,91.0
12490,5.0
12491,56.0
12492,138.0
12493,111.0
12494,115.0
12495,78.0
12496,106.0
12497,5.0
12498,6.0
12499,115.0
12500,29.0
12501,43.0
12502,72.0
12503,46.0
12504,26.0
12505,10.0
12506,54.0
12507,15.0
12508,73.0
12509,12.0
12510,22.0
12511,22.0
12512,16.0
12513,92.0
12514,27.0
12515,69.0
12516,7.0
12517,27.0
12518,29.0
12519,43.0
12520,34.0
12521,138.0
12522,329.0
12523,14.0
12524,22.0
12525,131.0
12526,53.0
12527,119.0
12528,15.0
12529,2795.0
12530,21.0
12531,33.0
12532,631.0
12533,870.0
12534,1207.0
12535,103.0
12536,83.0
12537,230.0
12538,631.0
12539,138.0
12540,37.0
12541,37.0
12542,1758.0
12543,159.0
12544,88.0
12545,13.0
12546,340.0
12547,85.0
12548,76.0
12549,81.0
12550,78.0
12551,347.0
12552,159.0
12553,108.0
12554,186.0
12555,213.0
12556,1249.0
12557,85.0
12558,108.0
12559,37.0
12560,10.0
12561,3.0
12562,1.0
12563,2.0
12564,1.0
12565,9.0
12566,4.0
12567,1.0
12568,4.0
12569,10.0
12570,1.0
12571,2.0
12572,3.0
12573,2.0
12574,1.0
12575,1.0
12576,1.0
12577,3.0
12578,2.0
12579,1.0
12580,962.0
12581,33.0
12582,370.0
12583,245.0
12584,81.0
12585,312.0
12586,29.0
12587,49.0
12588,572.0
12589,608.0
12590,1752.0
12591,157.0
12592,127.0
12593,224.0
12594,143.0
12595,158.0
12596,63.0
12597,47.0
12598,130.0
12599,1021.0
12600,10.0
12601,85.0
12602,11.0
12603,43.0
12604,962.0
12605,24.0
12606,15.0
12607,45.0
12608,142.0
12609,826.0
12610,100.0
12611,106.0
12612,39.0
12613,97.0
12614,26.0
12615,285.0
12616,31.0
12617,30.0
12618,32.0
12619,31.0
12620,23.0
12621,22.0
12622,31.0
12623,29.0
12624,15.0
12625,31.0
12626,52.0
12627,185.0
12628,23.0
12629,17.0
12630,41.0
12631,33.0
12632,26.0
12633,25.0
12634,1492.0
12635,14.0
12636,22.0
12637,41.0
12638,29.0
12639,185.0
12640,17.0
12641,7.0
12642,19.0
12643,4.0
12644,20.0
12645,1.0
12646,1.0
12647,1.0
12648,19.0
12649,19.0
12650,17.0
12651,19.0
12652,2.0
12653,1.0
12654,17.0
12655,15.0
12656,1.0
12657,2.0
12658,15.0
12659,4.0
12660,170.0
12661,1277.0
12662,36.0
12663,2047.0
12664,2336.0
12665,2398.0
12666,2143.0
12667,17.0
12668,50.0
12669,141.0
12670,418.0
12671,389.0
12672,376.0
12673,169.0
12674,1014.0
12675,83.0
12676,75.0
12677,353.0
12678,176.0
12679,75.0
12680,96.0
12681,1.0
12682,1.0
12683,18.0
12684,1.0
12685,39.0
12686,45.0
12687,40.0
12688,1.0
12689,9.0
12690,291.0
12691,147.0
12692,47.0
12693,28.0
12694,2.0
12695,24.0
12696,33.0
12697,2.0
12698,1.0
12699,17.0
12700,109.0
12701,9.0
12702,628.0
12703,437.0
12704,437.0
12705,16.0
12706,51.0
12707,15.0
12708,121.0
12709,144.0
12710,80.0
12711,92.0
12712,972.0
12713,226.0
12714,134.0
12715,316.0
12716,505.0
12717,31.0
12718,532.0
12719,51.0
12720,16.0
12721,62.0
12722,16.0
12723,244.0
12724,204.0
12725,9.0
12726,14.0
12727,30.0
12728,92.0
12729,9.0
12730,15.0
12731,16.0
12732,5.0
12733,81.0
12734,31.0
12735,63.0
12736,45.0
12737,14.0
12738,204.0
12739,244.0
12740,29.0
12741,49.0
12742,19.0
12743,14.0
12744,46.0
12745,38.0
12746,42.0
12747,17.0
12748,434.0
12749,8.0
12750,16.0
12751,37.0
12752,40.0
12753,418.0
12754,37.0
12755,26.0
12756,17.0
12757,34.0
12758,7.0
12759,8.0
12760,93.0
12761,19.0
12762,74.0
12763,2.0
12764,3.0
12765,16.0
12766,50.0
12767,23.0
12768,6.0
12769,245.0
12770,65.0
12771,17.0
12772,7.0
12773,20.0
12774,4.0
12775,13.0
12776,9.0
12777,20.0
12778,3.0
12779,4.0
12780,19.0
12781,30.0
12782,11.0
12783,19.0
12784,46.0
12785,6.0
12786,8.0
12787,8.0
12788,9.0
12789,11.0
12790,6.0
12791,9.0
12792,5.0
12793,9.0
12794,61.0
12795,9.0
12796,8.0
12797,10.0
12798,11.0
12799,6.0
12800,143.0
12801,110.0
12802,31.0
12803,135.0
12804,202.0
12805,2399.0
12806,17.0
12807,89.0
12808,105.0
12809,70.0
12810,6.0
12811,8.0
12812,3.0
12813,12.0
12814,703.0
12815,1306.0
12816,110.0
12817,89.0
12818,8.0
12819,6.0
12820,356.0
12821,24.0
12822,92.0
12823,194.0
12824,332.0
12825,100.0
12826,344.0
12827,236.0
12828,82.0
12829,22.0
12830,43.0
12831,40.0
12832,560.0
12833,27.0
12834,100.0
12835,194.0
12836,332.0
12837,100.0
12838,24.0
12839,43.0
12840,78.0
12841,14.0
12842,311.0
12843,14.0
12844,7.0
12845,22.0
12846,2.0
12847,2.0
12848,2.0
12849,11.0
12850,225.0
12851,1.0
12852,3.0
12853,3.0
12854,2.0
12855,54.0
12856,1.0
12857,2.0
12858,3.0
12859,22.0
12860,10.0
12861,14.0
12862,8.0
12863,13.0
12864,8.0
12865,11.0
12866,11.0
12867,7.0
12868,3.0
12869,122.0
12870,10.0
12871,990.0
12872,5.0
12873,17.0
12874,3.0
12875,22.0
12876,19.0
12877,560.0
12878,10.0
12879,22.0
12880,5.0
12881,90.0
12882,63.0
12883,61.0
12884,37.0
12885,48.0
12886,11.0
12887,55.0
12888,322.0
12889,29.0
12890,50.0
12891,125.0
12892,54.0
12893,35.0
12894,1674.0
12895,89.0
12896,317.0
12897,77.0
12898,57.0
12899,55.0
12900,16.0
12901,5.0
12902,10.0
12903,10.0
12904,9.0
12905,362.0
12906,7.0
12907,10.0
12908,7.0
12909,7.0
12910,7.0
12911,7.0
12912,4.0
12913,8.0
12914,8.0
12915,233.0
12916,21.0
12917,8.0
12918,233.0
12919,8.0
12920,4.0
12921,5.0
12922,2.0
12923,631.0
12924,5.0
12925,1.0
12926,939.0
12927,121.0
12928,19.0
12929,1.0
12930,1.0
12931,1.0
12932,35.0
12933,1.0
12934,4.0
12935,1.0
12936,1.0
12937,1.0
12938,1.0
12939,5.0
12940,37.0
12941,66.0
12942,81.0
12943,81.0
12944,52.0
12945,72.0
12946,269.0
12947,32.0
12948,3.0
12949,48.0
12950,30.0
12951,36.0
12952,38.0
12953,36.0
12954,28.0
12955,102.0
12956,51.0
12957,74.0
12958,269.0
12959,66.0
12960,138.0
12961,995.0
12962,163.0
12963,115.0
12964,102.0
12965,36.0
12966,100.0
12967,211.0
12968,133.0
12969,104.0
12970,310.0
12971,232.0
12972,209.0
12973,73.0
12974,1467.0
12975,91.0
12976,114.0
12977,117.0
12978,1467.0
12979,102.0
12980,14.0
12981,333.0
12982,18.0
12983,18.0
12984,22.0
12985,163.0
12986,163.0
12987,2272.0
12988,129.0
12989,1640.0
12990,29.0
12991,23.0
12992,150.0
12993,26.0
12994,222.0
12995,200.0
12996,18.0
12997,35.0
12998,200.0
12999,29.0
13000,1104.0
13001,192.0
13002,691.0
13003,38.0
13004,29.0
13005,947.0
13006,2474.0
13007,19.0
13008,164.0
13009,1890.0
13010,172.0
13011,12.0
13012,54.0
13013,28.0
13014,478.0
13015,53.0
13016,72.0
13017,19.0
13018,12.0
13019,53.0
13020,24.0
13021,942.0
13022,781.0
13023,31.0
13024,31.0
13025,30.0
13026,195.0
13027,20.0
13028,746.0
13029,2636.0
13030,28.0
13031,28.0
13032,108.0
13033,8.0
13034,28.0
13035,1273.0
13036,1060.0
13037,159.0
13038,33.0
13039,86.0
13040,1.0
13041,2135.0
13042,3.0
13043,2.0
13044,4.0
13045,2.0
13046,1.0
13047,2.0
13048,1.0
13049,3.0
13050,2.0
13051,7.0
13052,2.0
13053,3.0
13054,4.0
13055,47.0
13056,3.0
13057,1.0
13058,2.0
13059,2.0
13060,2.0
13061,9.0
13062,7.0
13063,7.0
13064,8.0
13065,8.0
13066,7.0
13067,9.0
13068,9.0
13069,4.0
13070,7.0
13071,11.0
13072,5.0
13073,5.0
13074,6.0
13075,12.0
13076,10.0
13077,7.0
13078,11.0
13079,10.0
13080,1789.0
13081,29.0
13082,2139.0
13083,2181.0
13084,66.0
13085,23.0
13086,197.0
13087,4.0
13088,1783.0
13089,462.0
13090,207.0
13091,13.0
13092,4.0
13093,473.0
13094,1492.0
13095,1995.0
13096,1535.0
13097,98.0
13098,1939.0
13099,353.0
13100,79.0
13101,38.0
13102,24.0
13103,75.0
13104,99.0
13105,57.0
13106,219.0
13107,89.0
13108,51.0
13109,525.0
13110,117.0
13111,513.0
13112,207.0
13113,13.0
13114,1661.0
13115,148.0
13116,170.0
13117,39.0
13118,24.0
13119,117.0
13120,1.0
13121,2.0
13122,1.0
13123,13.0
13124,182.0
13125,25.0
13126,22.0
13127,2.0
13128,3.0
13129,1.0
13130,1.0
13131,1.0
13132,14.0
13133,4.0
13134,2.0
13135,2.0
13136,1.0
13137,1.0
13138,13.0
13139,2.0
13140,222.0
13141,2210.0
13142,777.0
13143,1812.0
13144,2489.0
13145,1433.0
13146,2546.0
13147,130.0
13148,2232.0
13149,1405.0
13150,426.0
13151,292.0
13152,233.0
13153,1513.0
13154,657.0
13155,99.0
13156,1011.0
13157,665.0
13158,2336.0
13159,579.0
13160,106.0
13161,1.0
13162,161.0
13163,27.0
13164,33.0
13165,60.0
13166,66.0
13167,1.0
13168,1.0
13169,3.0
13170,13.0
13171,7.0
13172,3.0
13173,22.0
13174,57.0
13175,35.0
13176,3.0
13177,1.0
13178,106.0
13179,27.0
13180,323.0
13181,18.0
13182,17.0
13183,14.0
13184,6.0
13185,15.0
13186,7.0
13187,427.0
13188,5.0
13189,18.0
13190,49.0
13191,26.0
13192,8.0
13193,156.0
13194,12.0
13195,26.0
13196,6.0
13197,323.0
13198,5.0
13199,17.0
13200,88.0
13201,163.0
13202,45.0
13203,407.0
13204,15.0
13205,41.0
13206,295.0
13207,83.0
13208,5.0
13209,180.0
13210,336.0
13211,11.0
13212,4.0
13213,10.0
13214,18.0
13215,57.0
13216,98.0
13217,1946.0
13218,11.0
13219,88.0
13220,2.0
13221,2.0
13222,230.0
13223,48.0
13224,55.0
13225,39.0
13226,2.0
13227,2.0
13228,550.0
13229,12.0
13230,27.0
13231,2.0
13232,1.0
13233,28.0
13234,2.0
13235,15.0
13236,2.0
13237,13.0
13238,19.0
13239,95.0
13240,1252.0
13241,489.0
13242,1538.0
13243,283.0
13244,1278.0
13245,5.0
13246,1495.0
13247,756.0
13248,502.0
13249,1698.0
13250,1636.0
13251,1625.0
13252,408.0
13253,651.0
13254,1407.0
13255,222.0
13256,720.0
13257,1407.0
13258,5.0
13259,1495.0
13260,4.0
13261,8.0
13262,37.0
13263,4.0
13264,2.0
13265,527.0
13266,2092.0
13267,4.0
13268,33.0
13269,9.0
13270,9.0
13271,3.0
13272,64.0
13273,47.0
13274,12.0
13275,17.0
13276,17.0
13277,6.0
13278,33.0
13279,3.0
13280,21.0
13281,2109.0
13282,2.0
13283,44.0
13284,7.0
13285,42.0
13286,8.0
13287,59.0
13288,8.0
13289,34.0
13290,184.0
13291,6.0
13292,6.0
13293,79.0
13294,44.0
13295,28.0
13296,42.0
13297,535.0
13298,495.0
13299,42.0
13300,21.0
13301,182.0
13302,15.0
13303,139.0
13304,166.0
13305,189.0
13306,189.0
13307,189.0
13308,1336.0
13309,121.0
13310,271.0
13311,21.0
13312,124.0
13313,19.0
13314,180.0
13315,11.0
13316,121.0
13317,180.0
13318,21.0
13319,21.0
13320,7.0
13321,4.0
13322,3.0
13323,3.0
13324,4.0
13325,3.0
13326,3.0
13327,5.0
13328,3.0
13329,4.0
13330,3.0
13331,3.0
13332,3.0
13333,3.0
13334,5.0
13335,3.0
13336,3.0
13337,4.0
13338,5.0
13339,4.0
13340,496.0
13341,4.0
13342,355.0
13343,120.0
13344,73.0
13345,110.0
13346,176.0
13347,272.0
13348,198.0
13349,53.0
13350,168.0
13351,32.0
13352,219.0
13353,197.0
13354,73.0
13355,48.0
13356,7.0
13357,65.0
13358,397.0
13359,120.0
13360,1.0
13361,2.0
13362,2.0
13363,2.0
13364,1.0
13365,3.0
13366,1.0
13367,1.0
13368,2.0
13369,3.0
13370,1.0
13371,1.0
13372,52.0
13373,1.0
13374,3.0
13375,3.0
13376,2.0
13377,1.0
13378,1.0
13379,2.0
13380,147.0
13381,202.0
13382,186.0
13383,291.0
13384,204.0
13385,103.0
13386,403.0
13387,565.0
13388,97.0
13389,1331.0
13390,227.0
13391,188.0
13392,117.0
13393,696.0
13394,113.0
13395,38.0
13396,460.0
13397,279.0
13398,147.0
13399,291.0
13400,25.0
13401,343.0
13402,6.0
13403,127.0
13404,126.0
13405,82.0
13406,9.0
13407,73.0
13408,25.0
13409,813.0
13410,154.0
13411,550.0
13412,76.0
13413,34.0
13414,136.0
13415,304.0
13416,243.0
13417,130.0
13418,9.0
13419,550.0
13420,20.0
13421,884.0
13422,97.0
13423,357.0
13424,680.0
13425,1392.0
13426,1178.0
13427,127.0
13428,68.0
13429,27.0
13430,127.0
13431,21.0
13432,7.0
13433,207.0
13434,55.0
13435,630.0
13436,80.0
13437,14.0
13438,55.0
13439,1392.0
13440,284.0
13441,86.0
13442,181.0
13443,209.0
13444,39.0
13445,111.0
13446,56.0
13447,56.0
13448,163.0
13449,54.0
13450,110.0
13451,276.0
13452,170.0
13453,656.0
13454,43.0
13455,303.0
13456,67.0
13457,49.0
13458,138.0
13459,43.0
13460,1.0
13461,1.0
13462,1.0
13463,1.0
13464,1.0
13465,1.0
13466,1.0
13467,1.0
13468,1.0
13469,1.0
13470,2.0
13471,1.0
13472,1867.0
13473,943.0
13474,1.0
13475,1.0
13476,1.0
13477,4.0
13478,1.0
13479,1.0
13480,73.0
13481,934.0
13482,17.0
13483,30.0
13484,6.0
13485,3.0
13486,1738.0
13487,129.0
13488,1198.0
13489,97.0
13490,3.0
13491,4.0
13492,516.0
13493,1529.0
13494,1653.0
13495,2107.0
13496,2.0
13497,401.0
13498,27.0
13499,1738.0
13500,41.0
13501,58.0
13502,13.0
13503,125.0
13504,224.0
13505,23.0
13506,26.0
13507,96.0
13508,91.0
13509,16.0
13510,86.0
13511,36.0
13512,21.0
13513,137.0
13514,30.0
13515,27.0
13516,39.0
13517,1993.0
13518,233.0
13519,137.0
13520,19.0
13521,6.0
13522,153.0
13523,197.0
13524,237.0
13525,33.0
13526,3.0
13527,4.0
13528,2.0
13529,338.0
13530,154.0
13531,12.0
13532,2.0
13533,1.0
13534,11.0
13535,26.0
13536,26.0
13537,2.0
13538,11.0
13539,2.0
13540,268.0
13541,1594.0
13542,326.0
13543,2326.0
13544,2206.0
13545,1489.0
13546,2195.0
13547,809.0
13548,1978.0
13549,1126.0
13550,592.0
13551,1377.0
13552,45.0
13553,630.0
13554,2173.0
13555,66.0
13556,2206.0
13557,1978.0
13558,809.0
13559,1594.0
13560,47.0
13561,20.0
13562,20.0
13563,283.0
13564,27.0
13565,1381.0
13566,822.0
13567,376.0
13568,26.0
13569,176.0
13570,33.0
13571,11.0
13572,1225.0
13573,1537.0
13574,22.0
13575,1.0
13576,12.0
13577,307.0
13578,22.0
13579,1225.0
13580,219.0
13581,3.0
13582,43.0
13583,43.0
13584,203.0
13585,3.0
13586,6.0
13587,13.0
13588,16.0
13589,3.0
13590,3.0
13591,1.0
13592,3.0
13593,24.0
13594,6.0
13595,6.0
13596,2.0
13597,43.0
13598,3.0
13599,43.0
13600,1.0
13601,1352.0
13602,12.0
13603,1.0
13604,7.0
13605,24.0
13606,5.0
13607,5.0
13608,226.0
13609,6.0
13610,171.0
13611,6.0
13612,125.0
13613,2.0
13614,636.0
13615,12.0
13616,1352.0
13617,226.0
13618,5.0
13619,6.0
13620,37.0
13621,25.0
13622,2.0
13623,4.0
13624,464.0
13625,3.0
13626,28.0
13627,37.0
13628,94.0
13629,60.0
13630,13.0
13631,3.0
13632,27.0
13633,232.0
13634,2.0
13635,3.0
13636,2.0
13637,2.0
13638,3.0
13639,464.0
13640,145.0
13641,1260.0
13642,189.0
13643,96.0
13644,165.0
13645,146.0
13646,604.0
13647,1609.0
13648,237.0
13649,913.0
13650,150.0
13651,305.0
13652,606.0
13653,211.0
13654,123.0
13655,769.0
13656,1397.0
13657,150.0
13658,146.0
13659,1609.0
13660,55.0
13661,6.0
13662,148.0
13663,426.0
13664,119.0
13665,451.0
13666,184.0
13667,99.0
13668,25.0
13669,414.0
13670,41.0
13671,29.0
13672,123.0
13673,191.0
13674,51.0
13675,36.0
13676,70.0
13677,39.0
13678,55.0
13679,191.0
13680,71.0
13681,54.0
13682,184.0
13683,9.0
13684,66.0
13685,67.0
13686,265.0
13687,514.0
13688,67.0
13689,130.0
13690,6.0
13691,141.0
13692,403.0
13693,343.0
13694,350.0
13695,20.0
13696,29.0
13697,184.0
13698,130.0
13699,66.0
13700,9.0
13701,604.0
13702,853.0
13703,114.0
13704,14.0
13705,397.0
13706,267.0
13707,495.0
13708,378.0
13709,12.0
13710,12.0
13711,809.0
13712,18.0
13713,102.0
13714,21.0
13715,107.0
13716,330.0
13717,21.0
13718,78.0
13719,495.0
13720,93.0
13721,254.0
13722,302.0
13723,978.0
13724,1908.0
13725,136.0
13726,178.0
13727,64.0
13728,164.0
13729,422.0
13730,41.0
13731,264.0
13732,689.0
13733,86.0
13734,16.0
13735,358.0
13736,406.0
13737,1213.0
13738,83.0
13739,136.0
13740,19.0
13741,183.0
13742,16.0
13743,666.0
13744,63.0
13745,122.0
13746,15.0
13747,34.0
13748,1467.0
13749,415.0
13750,16.0
13751,27.0
13752,752.0
13753,56.0
13754,428.0
13755,183.0
13756,666.0
13757,1467.0
13758,15.0
13759,15.0
13760,7.0
13761,2.0
13762,17.0
13763,2.0
13764,138.0
13765,4.0
13766,71.0
13767,1.0
13768,2.0
13769,23.0
13770,4.0
13771,3.0
13772,841.0
13773,2.0
13774,3.0
13775,2.0
13776,2.0
13777,2267.0
13778,17.0
13779,2.0
13780,3.0
13781,1.0
13782,1218.0
13783,10.0
13784,997.0
13785,25.0
13786,60.0
13787,9.0
13788,48.0
13789,13.0
13790,1064.0
13791,2.0
13792,190.0
13793,3.0
13794,12.0
13795,19.0
13796,2.0
13797,3.0
13798,1064.0
13799,25.0
13800,311.0
13801,133.0
13802,33.0
13803,237.0
13804,138.0
13805,2643.0
13806,13.0
13807,116.0
13808,58.0
13809,463.0
13810,16.0
13811,98.0
13812,19.0
13813,15.0
13814,77.0
13815,86.0
13816,48.0
13817,69.0
13818,571.0
13819,33.0
13820,134.0
13821,2.0
13822,3.0
13823,2.0
13824,7.0
13825,249.0
13826,594.0
13827,9.0
13828,43.0
13829,517.0
13830,3.0
13831,3.0
13832,1550.0
13833,9.0
13834,2.0
13835,16.0
13836,134.0
13837,1550.0
13838,249.0
13839,249.0
13840,452.0
13841,16.0
13842,93.0
13843,59.0
13844,249.0
13845,2797.0
13846,177.0
13847,1228.0
13848,633.0
13849,693.0
13850,163.0
13851,447.0
13852,1018.0
13853,1836.0
13854,1196.0
13855,360.0
13856,43.0
13857,727.0
13858,240.0
13859,289.0
13860,99.0
13861,111.0
13862,323.0
13863,13.0
13864,10.0
13865,84.0
13866,5.0
13867,1541.0
13868,48.0
13869,39.0
13870,787.0
13871,188.0
13872,69.0
13873,480.0
13874,44.0
13875,70.0
13876,39.0
13877,474.0
13878,122.0
13879,188.0
13880,7.0
13881,16.0
13882,214.0
13883,15.0
13884,20.0
13885,9.0
13886,21.0
13887,22.0
13888,1115.0
13889,390.0
13890,22.0
13891,462.0
13892,90.0
13893,14.0
13894,9.0
13895,2.0
13896,923.0
13897,9.0
13898,390.0
13899,22.0
13900,1.0
13901,1.0
13902,1.0
13903,1.0
13904,1.0
13905,1.0
13906,1.0
13907,1.0
13908,2.0
13909,1.0
13910,156.0
13911,126.0
13912,1.0
13913,1.0
13914,1.0
13915,1.0
13916,1.0
13917,1.0
13918,1.0
13919,1.0
13920,62.0
13921,3.0
13922,1.0
13923,13.0
13924,2.0
13925,39.0
13926,13.0
13927,107.0
13928,87.0
13929,29.0
13930,1.0
13931,3.0
13932,6.0
13933,9.0
13934,1253.0
13935,2.0
13936,87.0
13937,29.0
13938,9.0
13939,87.0
13940,9.0
13941,11.0
13942,2.0
13943,5.0
13944,9.0
13945,2.0
13946,7.0
13947,2.0
13948,7.0
13949,9.0
13950,22.0
13951,2.0
13952,3.0
13953,8.0
13954,2.0
13955,3.0
13956,3.0
13957,13.0
13958,3.0
13959,5.0
13960,1.0
13961,3.0
13962,1.0
13963,11.0
13964,4.0
13965,1.0
13966,2.0
13967,2.0
13968,1.0
13969,2.0
13970,83.0
13971,2.0
13972,1.0
13973,2.0
13974,2.0
13975,5.0
13976,1.0
13977,3.0
13978,1.0
13979,2.0
13980,45.0
13981,7.0
13982,45.0
13983,51.0
13984,7.0
13985,3.0
13986,67.0
13987,23.0
13988,22.0
13989,17.0
13990,39.0
13991,30.0
13992,52.0
13993,14.0
13994,216.0
13995,37.0
13996,358.0
13997,7.0
13998,18.0
13999,9.0
14000,115.0
14001,209.0
14002,1313.0
14003,251.0
14004,485.0
14005,202.0
14006,169.0
14007,444.0
14008,279.0
14009,290.0
14010,300.0
14011,138.0
14012,11.0
14013,145.0
14014,168.0
14015,136.0
14016,1019.0
14017,1313.0
14018,300.0
14019,279.0
14020,214.0
14021,10.0
14022,281.0
14023,107.0
14024,3.0
14025,21.0
14026,4.0
14027,7.0
14028,5.0
14029,51.0
14030,7.0
14031,550.0
14032,515.0
14033,20.0
14034,53.0
14035,9.0
14036,2.0
14037,194.0
14038,5.0
14039,10.0
14040,43.0
14041,3.0
14042,10.0
14043,77.0
14044,160.0
14045,23.0
14046,4.0
14047,1.0
14048,306.0
14049,26.0
14050,5.0
14051,63.0
14052,16.0
14053,19.0
14054,1.0
14055,78.0
14056,20.0
14057,8.0
14058,7.0
14059,1.0
14060,73.0
14061,155.0
14062,264.0
14063,260.0
14064,1031.0
14065,33.0
14066,2339.0
14067,73.0
14068,873.0
14069,27.0
14070,124.0
14071,23.0
14072,19.0
14073,79.0
14074,157.0
14075,537.0
14076,79.0
14077,73.0
14078,73.0
14079,873.0
14080,1.0
14081,3.0
14082,4.0
14083,4.0
14084,4.0
14085,4.0
14086,2.0
14087,1.0
14088,59.0
14089,2.0
14090,1.0
14091,2.0
14092,1.0
14093,1.0
14094,1.0
14095,2.0
14096,1.0
14097,2.0
14098,2.0
14099,4.0
14100,87.0
14101,161.0
14102,2326.0
14103,345.0
14104,280.0
14105,360.0
14106,320.0
14107,82.0
14108,126.0
14109,120.0
14110,393.0
14111,104.0
14112,198.0
14113,104.0
14114,123.0
14115,239.0
14116,105.0
14117,537.0
14118,210.0
14119,182.0
14120,52.0
14121,9.0
14122,50.0
14123,50.0
14124,24.0
14125,20.0
14126,33.0
14127,26.0
14128,28.0
14129,1.0
14130,32.0
14131,9.0
14132,12.0
14133,70.0
14134,99.0
14135,30.0
14136,16.0
14137,100.0
14138,33.0
14139,16.0
14140,9.0
14141,9.0
14142,2.0
14143,12.0
14144,2.0
14145,21.0
14146,6.0
14147,2.0
14148,9.0
14149,4.0
14150,4.0
14151,5.0
14152,2.0
14153,2.0
14154,1.0
14155,16.0
14156,5.0
14157,3.0
14158,5.0
14159,2.0
14160,833.0
14161,680.0
14162,242.0
14163,206.0
14164,54.0
14165,930.0
14166,641.0
14167,1082.0
14168,780.0
14169,405.0
14170,299.0
14171,37.0
14172,480.0
14173,94.0
14174,339.0
14175,73.0
14176,314.0
14177,571.0
14178,131.0
14179,37.0
14180,2009.0
14181,1222.0
14182,1446.0
14183,333.0
14184,54.0
14185,1737.0
